Tempo,TragefoRede(MB),CPU(%),Memoria(MB)
12:38:38,"0,000","29,90","28,727"
12:38:39,"0,032","21,70","28,727"
12:38:39,"0,034","4,30","28,727"
12:38:41,"0,037","15,30","28,727"
12:38:41,"0,038","11,10","28,727"
12:38:42,"0,041","4,10","28,727"
12:38:43,"0,043","5,30","28,727"
12:38:44,"0,045","2,80","28,727"
12:38:45,"0,048","7,10","28,727"
12:38:46,"0,050","4,00","28,727"
12:38:47,"0,052","6,80","28,727"
12:38:48,"0,054","6,80","28,727"
12:38:49,"0,057","0,00","28,727"
12:38:50,"0,060","3,80","28,727"
12:38:51,"0,062","9,00","28,727"
12:38:52,"0,064","3,80","28,633"
12:38:53,"0,067","3,50","28,633"
12:38:54,"0,069","0,00","28,633"
12:38:55,"0,072","0,00","28,633"
12:38:56,"0,074","0,00","28,633"
12:38:57,"0,076","0,00","28,633"
12:38:58,"0,079","3,20","28,633"
12:38:59,"0,081","0,00","28,633"
12:39:00,"0,083","0,00","28,633"
12:39:01,"0,086","0,00","28,633"
12:39:02,"0,088","0,00","28,633"
12:39:03,"0,090","0,00","28,633"
12:39:04,"0,092","4,30","28,633"
12:39:05,"0,095","0,00","28,633"
12:39:06,"0,097","0,00","28,508"
12:39:07,"0,099","0,00","28,508"
12:39:08,"0,102","0,00","28,508"
12:39:09,"0,104","0,00","28,633"
12:39:10,"0,106","0,00","28,508"
12:39:11,"0,109","0,00","28,508"
12:39:12,"0,111","0,00","28,508"
12:39:13,"0,113","0,00","28,508"
12:39:14,"0,115","0,00","28,633"
12:39:15,"0,118","0,00","28,633"
12:39:16,"0,119","0,00","28,633"
12:39:17,"0,122","5,80","28,508"
12:39:18,"0,124","0,00","28,633"
12:39:19,"0,127","0,00","28,633"
12:39:20,"0,129","0,00","28,633"
12:39:21,"0,131","0,00","28,633"
12:39:22,"0,133","0,00","28,508"
12:39:23,"0,136","0,00","28,508"
12:39:24,"0,138","0,00","28,508"
12:39:25,"0,140","0,00","28,508"
12:39:26,"0,143","0,00","28,633"
12:39:27,"0,144","12,00","28,633"
12:39:28,"0,147","2,60","28,633"
12:39:29,"0,149","3,80","28,633"
12:39:30,"0,150","3,40","28,633"
12:39:31,"0,153","11,90","28,633"
12:39:32,"0,155","4,30","28,633"
12:39:33,"0,157","5,30","28,633"
12:39:34,"0,160","14,20","28,633"
12:39:35,"0,162","7,00","28,633"
12:39:36,"0,164","5,20","28,633"
12:39:37,"0,167","4,30","28,633"
12:39:38,"0,169","5,20","28,633"
12:39:39,"0,171","12,50","28,633"
12:39:40,"0,173","10,70","28,633"
12:39:41,"0,176","7,60","28,633"
12:39:42,"0,178","7,10","28,633"
12:39:43,"0,180","8,00","28,633"
12:39:44,"0,183","3,80","28,633"
12:39:45,"0,185","12,00","28,633"
12:39:46,"0,187","3,10","28,633"
12:39:47,"0,189","3,60","28,633"
12:39:48,"0,192","6,90","28,633"
12:39:49,"0,194","3,30","28,633"
12:39:50,"0,196","7,10","28,633"
12:39:51,"0,198","5,30","28,633"
12:39:52,"0,201","13,30","28,633"
12:39:53,"0,203","5,70","28,633"
12:39:54,"0,205","4,70","28,633"
12:39:55,"0,207","9,90","28,633"
12:39:56,"0,210","10,40","28,633"
12:39:57,"0,212","10,50","28,633"
12:39:58,"0,214","8,50","28,633"
12:39:59,"0,217","5,20","28,633"
12:40:00,"0,219","19,90","28,633"
12:40:01,"0,221","9,80","28,633"
12:40:02,"0,223","21,00","28,633"
12:40:03,"0,226","5,20","28,633"
12:40:04,"0,228","11,10","28,633"
12:40:05,"0,230","7,00","28,633"
12:40:06,"0,232","5,50","28,633"
12:40:07,"0,235","10,50","28,633"
12:40:08,"0,237","10,50","28,633"
12:40:09,"0,239","6,60","28,633"
12:40:10,"0,241","3,00","28,633"
12:40:11,"0,244","7,60","28,633"
12:40:12,"0,246","9,50","28,633"
12:40:13,"0,248","12,40","28,633"
12:40:14,"0,250","4,10","28,633"
12:40:15,"0,253","7,10","28,633"
12:40:16,"0,255","8,60","28,633"
12:40:17,"0,257","7,60","28,633"
12:40:18,"0,259","4,10","28,633"
12:40:19,"0,262","3,40","28,633"
12:40:20,"0,264","0,00","28,633"
12:40:21,"0,266","0,00","28,633"
12:40:22,"0,269","0,00","28,633"
12:40:23,"0,271","0,00","28,633"
12:40:24,"0,273","0,00","28,508"
12:40:25,"0,275","2,20","28,508"
12:40:26,"0,278","0,00","28,508"
12:40:27,"0,280","0,00","28,508"
12:40:28,"0,282","0,00","28,508"
12:40:29,"0,284","4,10","28,508"
12:40:30,"0,287","0,00","28,508"
12:40:31,"0,289","0,00","28,508"
12:40:32,"0,291","0,00","28,508"
12:40:33,"0,294","0,00","28,508"
12:40:34,"0,296","0,00","28,508"
12:40:35,"0,298","0,00","28,508"
12:40:36,"0,300","0,00","28,508"
12:40:37,"0,302","0,00","28,508"
12:40:38,"0,305","0,00","28,508"
12:40:39,"0,307","0,00","28,508"
12:40:40,"0,309","0,00","28,508"
12:40:41,"0,311","5,20","28,633"
12:40:42,"0,313","0,00","28,633"
12:40:43,"0,316","0,00","28,508"
12:40:44,"0,318","0,00","28,508"
12:40:45,"0,320","0,00","28,508"
12:40:46,"0,322","0,00","28,633"
12:40:47,"0,324","0,00","28,633"
12:40:48,"0,327","0,00","28,633"
12:40:49,"0,329","0,00","28,633"
12:40:50,"0,331","0,00","28,633"
12:40:51,"0,333","3,10","28,633"
12:40:52,"0,336","0,00","28,633"
12:40:53,"0,337","0,00","28,633"
12:40:54,"0,339","4,90","28,633"
12:40:55,"0,341","11,20","28,633"
12:40:56,"0,343","10,70","28,633"
12:40:57,"0,346","9,30","28,633"
12:40:58,"0,348","10,70","28,633"
12:40:59,"0,350","0,00","28,633"
12:41:00,"0,352","3,80","28,633"
12:41:01,"0,354","4,70","28,633"
12:41:02,"0,357","7,10","28,633"
12:41:03,"0,359","8,00","28,633"
12:41:03,"0,361","2,80","28,633"
12:41:04,"0,363","0,00","28,633"
12:41:05,"0,365","7,80","28,633"
12:41:06,"0,368","3,00","28,633"
12:41:07,"0,370","0,00","28,633"
12:41:08,"0,372","0,00","28,633"
12:41:09,"0,374","0,00","28,633"
12:41:10,"0,377","0,00","28,633"
12:41:11,"0,379","0,00","28,633"
12:41:12,"0,381","0,00","28,087"
12:41:13,"0,383","4,10","28,633"
12:41:14,"0,385","0,00","28,633"
12:41:15,"0,387","0,00","28,633"
12:41:16,"0,390","0,00","28,633"
12:41:17,"0,392","0,00","28,633"
12:41:18,"0,394","0,00","28,087"
12:41:19,"0,396","0,00","28,477"
12:41:20,"0,398","0,00","28,477"
12:41:21,"0,401","0,00","28,477"
12:41:22,"0,403","0,00","28,477"
12:41:23,"0,406","0,00","28,477"
12:41:24,"0,408","0,00","28,508"
12:41:25,"0,410","0,00","28,508"
12:41:26,"0,412","3,70","28,508"
12:41:27,"0,414","0,00","28,508"
12:41:28,"0,416","3,70","28,508"
12:41:29,"0,419","0,00","28,508"
12:41:30,"0,421","0,00","28,633"
12:41:31,"0,423","7,60","28,508"
12:41:32,"0,425","4,00","28,508"
12:41:33,"0,427","0,00","28,508"
12:41:34,"0,430","0,00","28,508"
12:41:35,"0,432","0,00","28,508"
12:41:36,"0,434","0,00","28,633"
12:41:37,"0,436","0,00","28,633"
12:41:38,"0,438","0,00","28,633"
12:41:39,"0,440","1,70","28,633"
12:41:40,"0,442","0,00","28,633"
12:41:41,"0,444","0,00","28,633"
12:41:42,"0,446","2,60","28,633"
12:41:43,"0,448","3,70","28,633"
12:41:44,"0,450","5,00","28,633"
12:41:45,"0,452","3,30","28,633"
12:41:46,"0,455","4,70","28,633"
12:41:47,"0,457","4,60","28,633"
12:41:48,"0,459","0,00","28,633"
12:41:49,"0,462","4,30","28,633"
12:41:50,"0,464","0,00","28,633"
12:41:51,"0,465","3,50","28,633"
12:41:52,"0,468","7,20","28,633"
12:41:53,"0,470","6,40","28,633"
12:41:54,"0,472","9,50","28,633"
12:41:55,"0,474","5,40","28,633"
12:41:56,"0,476","5,80","28,633"
12:41:57,"0,478","7,60","28,633"
12:41:58,"0,481","11,10","28,633"
12:41:59,"0,483","6,80","28,633"
12:42:00,"0,485","14,80","28,633"
12:42:01,"0,487","10,30","28,633"
12:42:02,"0,489","7,90","28,633"
12:42:03,"0,492","11,10","28,633"
12:42:04,"0,494","11,10","28,633"
12:42:05,"0,496","6,90","28,633"
12:42:06,"0,498","6,60","28,633"
12:42:07,"0,500","3,50","28,633"
12:42:08,"0,502","9,00","28,633"
12:42:09,"0,505","10,30","28,633"
12:42:10,"0,507","7,40","28,633"
12:42:11,"0,509","8,80","28,633"
12:42:12,"0,511","11,20","28,633"
12:42:13,"0,513","4,30","28,633"
12:42:14,"0,516","10,20","28,633"
12:42:15,"0,518","8,30","28,633"
12:42:16,"0,520","6,40","28,633"
12:42:17,"0,522","2,80","28,633"
12:42:18,"0,524","3,40","28,477"
12:42:19,"0,526","0,00","28,508"
12:42:20,"0,529","0,00","28,508"
12:42:21,"0,531","0,00","28,508"
12:42:22,"0,533","0,00","28,633"
12:42:23,"0,535","0,00","28,633"
12:42:24,"0,537","0,00","28,633"
12:42:25,"0,540","0,00","28,633"
12:42:26,"0,542","0,00","28,633"
12:42:27,"0,544","0,00","28,633"
12:42:28,"0,546","0,00","28,633"
12:42:29,"0,549","0,00","28,633"
12:42:30,"0,551","0,00","28,633"
12:42:31,"0,554","0,00","28,633"
12:42:32,"0,556","0,00","28,633"
12:42:33,"0,558","0,00","28,633"
12:42:34,"0,560","0,00","28,633"
12:42:35,"0,563","0,00","28,633"
12:42:36,"0,565","0,00","28,633"
12:42:37,"0,567","3,30","28,633"
12:42:38,"0,569","0,00","28,633"
12:42:39,"0,572","3,20","28,633"
12:42:40,"0,574","0,00","28,633"
12:42:41,"0,576","0,00","28,633"
12:42:42,"0,578","0,00","28,633"
12:42:43,"0,581","0,00","28,508"
12:42:44,"0,583","0,00","28,633"
12:42:45,"0,585","0,00","28,508"
12:42:46,"0,587","0,00","28,633"
12:42:47,"0,590","0,00","28,633"
12:42:48,"0,592","0,00","28,633"
12:42:49,"0,594","0,00","28,633"
12:42:50,"0,596","0,00","28,508"
12:42:51,"0,599","0,00","28,633"
12:42:52,"0,601","0,00","28,633"
12:42:53,"0,603","0,00","28,633"
12:42:54,"0,606","2,90","28,633"
12:42:55,"0,607","3,20","28,633"
12:42:56,"0,609","1,50","28,633"
12:42:57,"0,612","6,60","28,633"
12:42:58,"0,614","0,00","28,633"
12:42:59,"0,617","0,00","28,633"
12:43:00,"0,619","3,10","28,633"
12:43:01,"0,621","3,50","28,633"
12:43:02,"0,623","2,50","28,633"
12:43:03,"0,625","4,40","28,633"
12:43:04,"0,628","4,10","28,633"
12:43:05,"0,629","2,60","28,633"
12:43:06,"0,631","5,00","28,633"
12:43:07,"0,634","7,90","28,633"
12:43:08,"0,636","10,00","28,633"
12:43:09,"0,638","5,40","28,633"
12:43:10,"0,641","7,00","28,633"
12:43:11,"0,643","3,90","28,633"
12:43:12,"0,645","6,00","28,633"
12:43:13,"0,647","4,60","28,633"
12:43:14,"0,650","16,60","28,633"
12:43:15,"0,652","7,90","28,633"
12:43:16,"0,654","3,70","28,633"
12:43:17,"0,656","10,40","28,633"
12:43:18,"0,659","2,30","28,633"
12:43:19,"0,661","3,40","28,633"
12:43:20,"0,663","3,60","28,633"
12:43:20,"0,666","6,80","28,633"
12:43:22,"0,668","8,00","28,633"
12:43:22,"0,670","3,30","28,633"
12:43:24,"0,672","3,20","28,633"
12:43:25,"0,675","5,90","28,633"
12:43:26,"0,677","3,70","28,633"
12:43:27,"0,679","4,60","28,633"
12:43:28,"0,681","7,90","28,633"
12:43:29,"0,684","2,90","28,633"
12:43:30,"0,686","7,50","28,633"
12:43:30,"0,688","7,10","28,633"
12:43:31,"0,691","2,50","28,508"
12:43:32,"0,693","3,70","28,508"
12:43:33,"0,695","0,00","28,508"
12:43:34,"0,697","10,00","28,087"
12:43:36,"0,699","3,30","28,633"
12:43:37,"0,702","5,80","28,633"
,,"3,84","28,607"
